date,count,phrase,category,province
2023-07-17,7,aging well,empowering,British Columbia
2023-07-18,12,aging well,empowering,British Columbia
2023-07-19,5,aging well,empowering,British Columbia
2023-07-20,79,aging well,empowering,British Columbia
2023-07-21,70,aging well,empowering,British Columbia
2023-07-22,1,aging well,empowering,British Columbia
2023-07-23,3,aging well,empowering,British Columbia
2023-07-24,18,aging well,empowering,British Columbia
2023-07-25,35,aging well,empowering,British Columbia
2023-07-26,8,aging well,empowering,British Columbia
2023-07-27,15,aging well,empowering,British Columbia
2023-07-28,0,aging well,empowering,British Columbia
2023-07-29,0,aging well,empowering,British Columbia
2023-07-30,0,aging well,empowering,British Columbia
2023-07-31,8,aging well,empowering,British Columbia
2023-08-01,12,aging well,empowering,British Columbia
2023-08-02,1,aging well,empowering,British Columbia
2023-08-03,1,aging well,empowering,British Columbia
2023-08-04,14,aging well,empowering,British Columbia
2023-08-05,63,aging well,empowering,British Columbia
2023-08-06,1,aging well,empowering,British Columbia
2023-08-07,2,aging well,empowering,British Columbia
2023-08-08,6,aging well,empowering,British Columbia
2023-08-09,2,aging well,empowering,British Columbia
2023-08-10,25,aging well,empowering,British Columbia
2023-08-11,3,aging well,empowering,British Columbia
2023-08-12,0,aging well,empowering,British Columbia
2023-08-13,0,aging well,empowering,British Columbia
2023-08-14,3,aging well,empowering,British Columbia
2023-08-15,0,aging well,empowering,British Columbia
2023-08-16,0,aging well,empowering,British Columbia
2023-08-17,12,aging well,empowering,British Columbia
2023-08-18,14,aging well,empowering,British Columbia
2023-08-19,1,aging well,empowering,British Columbia
2023-08-20,0,aging well,empowering,British Columbia
2023-08-21,12,aging well,empowering,British Columbia
2023-08-22,16,aging well,empowering,British Columbia
2023-08-23,2,aging well,empowering,British Columbia
2023-08-24,1,aging well,empowering,British Columbia
2023-08-25,10,aging well,empowering,British Columbia
2023-08-26,1,aging well,empowering,British Columbia
2023-08-27,0,aging well,empowering,British Columbia
2023-08-28,2,aging well,empowering,British Columbia
2023-08-29,0,aging well,empowering,British Columbia
2023-08-30,5,aging well,empowering,British Columbia
2023-08-31,11,aging well,empowering,British Columbia
2023-09-01,2,aging well,empowering,British Columbia
2023-09-02,19,aging well,empowering,British Columbia
2023-09-03,1,aging well,empowering,British Columbia
2023-09-04,0,aging well,empowering,British Columbia
2023-09-05,9,aging well,empowering,British Columbia
2023-09-06,1,aging well,empowering,British Columbia
2023-09-07,11,aging well,empowering,British Columbia
2023-09-08,10,aging well,empowering,British Columbia
2023-09-09,9,aging well,empowering,British Columbia
2023-09-10,0,aging well,empowering,British Columbia
2023-09-11,2,aging well,empowering,British Columbia
2023-09-12,2,aging well,empowering,British Columbia
2023-09-13,54,aging well,empowering,British Columbia
2023-09-14,26,aging well,empowering,British Columbia
2023-09-15,13,aging well,empowering,British Columbia
2023-09-16,1,aging well,empowering,British Columbia
2023-09-17,0,aging well,empowering,British Columbia
2023-09-18,31,aging well,empowering,British Columbia
2023-09-19,1,aging well,empowering,British Columbia
2023-09-20,25,aging well,empowering,British Columbia
2023-09-21,28,aging well,empowering,British Columbia
2023-09-22,17,aging well,empowering,British Columbia
2023-09-23,0,aging well,empowering,British Columbia
2023-09-24,8,aging well,empowering,British Columbia
2023-09-25,2,aging well,empowering,British Columbia
2023-09-26,2,aging well,empowering,British Columbia
2023-09-27,4,aging well,empowering,British Columbia
2023-09-28,26,aging well,empowering,British Columbia
2023-09-29,35,aging well,empowering,British Columbia
2023-09-30,1,aging well,empowering,British Columbia
2023-10-01,3,aging well,empowering,British Columbia
2023-10-02,4,aging well,empowering,British Columbia
2023-10-03,2,aging well,empowering,British Columbia
2023-10-04,5,aging well,empowering,British Columbia
2023-10-05,1,aging well,empowering,British Columbia
2023-10-06,30,aging well,empowering,British Columbia
2023-10-07,23,aging well,empowering,British Columbia
2023-10-08,14,aging well,empowering,British Columbia
2023-10-09,11,aging well,empowering,British Columbia
2023-10-10,3,aging well,empowering,British Columbia
2023-10-11,2,aging well,empowering,British Columbia
2023-10-12,4,aging well,empowering,British Columbia
2023-10-13,8,aging well,empowering,British Columbia
2023-10-14,1,aging well,empowering,British Columbia
2023-10-15,0,aging well,empowering,British Columbia
2023-10-16,0,aging well,empowering,British Columbia
2023-10-17,22,aging well,empowering,British Columbia
2023-10-18,5,aging well,empowering,British Columbia
2023-10-19,2,aging well,empowering,British Columbia
2023-10-20,4,aging well,empowering,British Columbia
2023-10-21,0,aging well,empowering,British Columbia
2023-10-22,1,aging well,empowering,British Columbia
2023-10-23,18,aging well,empowering,British Columbia
2023-10-24,2,aging well,empowering,British Columbia
2023-10-25,13,aging well,empowering,British Columbia
2023-10-26,0,aging well,empowering,British Columbia
2023-10-27,1,aging well,empowering,British Columbia
2023-10-28,1,aging well,empowering,British Columbia
2023-10-29,0,aging well,empowering,British Columbia
2023-10-30,20,aging well,empowering,British Columbia
2023-10-31,15,aging well,empowering,British Columbia
2023-11-01,4,aging well,empowering,British Columbia
2023-11-02,16,aging well,empowering,British Columbia
2023-11-03,1,aging well,empowering,British Columbia
2023-11-04,4,aging well,empowering,British Columbia
2023-11-05,2,aging well,empowering,British Columbia
2023-11-06,1,aging well,empowering,British Columbia
2023-11-07,14,aging well,empowering,British Columbia
2023-11-08,9,aging well,empowering,British Columbia
2023-11-09,11,aging well,empowering,British Columbia
2023-11-10,27,aging well,empowering,British Columbia
